date,open,high,low,close,volume,申万一级,债券代码,债券简称,symbol
2024-05-23,146.5,150.58,144.501,145.588,6792107,机械设备,127096,泰坦转债,sz127096
2024-05-24,145.588,146.899,141.101,143.002,2787997,机械设备,127096,泰坦转债,sz127096
2024-05-27,143.003,144.85,138.897,140.857,1911448,机械设备,127096,泰坦转债,sz127096
2024-05-28,140.866,150.17,140.0,149.11,12191438,机械设备,127096,泰坦转债,sz127096
2024-05-29,149.856,151.2,143.451,144.488,3208084,机械设备,127096,泰坦转债,sz127096
2024-05-30,145.0,151.5,143.811,145.9,8733195,机械设备,127096,泰坦转债,sz127096
2024-05-31,149.005,149.7,143.55,144.1,3470706,机械设备,127096,泰坦转债,sz127096
2024-06-03,144.2,146.7,141.675,144.4,4208057,机械设备,127096,泰坦转债,sz127096
2024-06-04,144.0,145.95,139.228,140.012,1448910,机械设备,127096,泰坦转债,sz127096
2024-06-05,140.208,144.163,138.1,141.114,2688680,机械设备,127096,泰坦转债,sz127096
2024-06-06,140.7,141.079,131.65,132.481,1625121,机械设备,127096,泰坦转债,sz127096
2024-06-07,132.802,138.2,132.7,135.57,3196756,机械设备,127096,泰坦转债,sz127096
2024-06-11,135.1,135.45,131.8,134.583,1159630,机械设备,127096,泰坦转债,sz127096
2024-06-12,134.45,135.863,133.901,134.372,785190,机械设备,127096,泰坦转债,sz127096
2024-06-13,134.5,135.06,131.356,131.639,742957,机械设备,127096,泰坦转债,sz127096
2024-06-14,131.625,131.625,129.996,131.0,547900,机械设备,127096,泰坦转债,sz127096
2024-06-17,130.558,153.168,130.136,141.2,24858210,机械设备,127096,泰坦转债,sz127096
2024-06-18,140.622,144.395,137.21,138.9,6793131,机械设备,127096,泰坦转债,sz127096
2024-06-19,138.9,141.036,136.345,136.62,2649970,机械设备,127096,泰坦转债,sz127096
2024-06-20,136.62,137.2,132.1,133.595,1899711,机械设备,127096,泰坦转债,sz127096
2024-06-21,134.9,142.196,132.151,135.0,13507741,机械设备,127096,泰坦转债,sz127096
2024-06-24,133.001,134.0,126.8,128.4,2118930,机械设备,127096,泰坦转债,sz127096
2024-06-25,128.45,131.103,126.28,127.546,2206720,机械设备,127096,泰坦转债,sz127096
2024-06-26,127.6,130.999,127.163,128.29,2366406,机械设备,127096,泰坦转债,sz127096
2024-06-27,128.199,137.0,128.112,137.0,10289139,机械设备,127096,泰坦转债,sz127096
2024-06-28,137.0,137.7,130.933,131.5,3960050,机械设备,127096,泰坦转债,sz127096
2024-07-01,131.0,133.456,129.155,132.0,2623450,机械设备,127096,泰坦转债,sz127096
2024-07-02,132.301,132.647,130.0,130.46,1087986,机械设备,127096,泰坦转债,sz127096
2024-07-03,130.031,131.888,127.56,129.431,2537857,机械设备,127096,泰坦转债,sz127096
2024-07-04,129.042,138.122,128.592,132.09,12356412,机械设备,127096,泰坦转债,sz127096
2024-07-05,132.0,132.48,127.704,128.2,1865919,机械设备,127096,泰坦转债,sz127096
2024-07-08,128.2,133.09,127.9,129.197,5680092,机械设备,127096,泰坦转债,sz127096
2024-07-09,128.809,131.989,128.309,130.15,2901820,机械设备,127096,泰坦转债,sz127096
2024-07-10,130.29,130.98,128.4,128.532,924510,机械设备,127096,泰坦转债,sz127096
2024-07-11,128.901,129.889,127.9,129.12,872656,机械设备,127096,泰坦转债,sz127096
2024-07-12,129.503,130.99,128.001,128.499,1417166,机械设备,127096,泰坦转债,sz127096
2024-07-15,128.6,129.55,127.6,128.8,864147,机械设备,127096,泰坦转债,sz127096
2024-07-16,129.301,133.447,128.7,130.77,3382727,机械设备,127096,泰坦转债,sz127096
2024-07-17,130.77,133.0,129.779,132.299,2942835,机械设备,127096,泰坦转债,sz127096
2024-07-18,132.0,158.759,131.628,158.759,40367299,机械设备,127096,泰坦转债,sz127096
2024-07-19,162.97,168.799,135.439,138.0,13278632,机械设备,127096,泰坦转债,sz127096
2024-07-22,138.0,138.834,132.55,136.004,4270899,机械设备,127096,泰坦转债,sz127096
2024-07-23,136.678,140.5,134.4,137.0,5310025,机械设备,127096,泰坦转债,sz127096
2024-07-24,137.46,142.5,132.51,136.2,6662837,机械设备,127096,泰坦转债,sz127096
2024-07-25,136.791,138.67,133.834,134.508,2029894,机械设备,127096,泰坦转债,sz127096
2024-07-26,134.95,135.098,133.29,133.55,794004,机械设备,127096,泰坦转债,sz127096
2024-07-29,133.7,134.594,132.98,134.02,739110,机械设备,127096,泰坦转债,sz127096
2024-07-30,134.0,134.65,130.15,130.666,802130,机械设备,127096,泰坦转债,sz127096
2024-07-31,130.274,131.173,129.7,131.12,570010,机械设备,127096,泰坦转债,sz127096
2024-08-01,130.822,134.952,130.6,132.299,2421112,机械设备,127096,泰坦转债,sz127096
2024-08-02,132.02,137.717,131.6,134.531,4963980,机械设备,127096,泰坦转债,sz127096
2024-08-05,135.0,144.872,134.134,135.252,15835342,机械设备,127096,泰坦转债,sz127096
2024-08-06,135.0,136.425,132.853,134.897,1951750,机械设备,127096,泰坦转债,sz127096
2024-08-07,135.7,141.288,135.57,140.0,8824763,机械设备,127096,泰坦转债,sz127096
2024-08-08,140.0,143.887,136.6,137.276,5168230,机械设备,127096,泰坦转债,sz127096
2024-08-09,137.894,139.555,136.044,138.5,2086286,机械设备,127096,泰坦转债,sz127096
2024-08-12,138.5,142.173,137.78,139.0,2096540,机械设备,127096,泰坦转债,sz127096
2024-08-13,138.983,143.1,138.406,142.0,4277020,机械设备,127096,泰坦转债,sz127096
2024-08-14,141.72,144.66,136.41,137.115,3276950,机械设备,127096,泰坦转债,sz127096
2024-08-15,137.151,137.355,133.895,135.909,893919,机械设备,127096,泰坦转债,sz127096
2024-08-16,136.0,137.686,133.96,135.2,901480,机械设备,127096,泰坦转债,sz127096
2024-08-19,135.1,136.138,133.66,133.8,412294,机械设备,127096,泰坦转债,sz127096
2024-08-20,133.399,134.484,130.247,131.293,551297,机械设备,127096,泰坦转债,sz127096
2024-08-21,130.848,135.55,130.248,134.0,2211260,机械设备,127096,泰坦转债,sz127096
2024-08-22,134.0,134.98,132.252,133.0,1245598,机械设备,127096,泰坦转债,sz127096
2024-08-23,133.0,133.36,131.107,131.37,559164,机械设备,127096,泰坦转债,sz127096
2024-08-26,131.38,133.176,131.201,132.098,668732,机械设备,127096,泰坦转债,sz127096
2024-08-27,131.717,132.23,127.9,128.804,509774,机械设备,127096,泰坦转债,sz127096
2024-08-28,128.9,129.996,127.804,129.061,427237,机械设备,127096,泰坦转债,sz127096
2024-08-29,129.188,133.998,128.613,131.65,2762017,机械设备,127096,泰坦转债,sz127096
2024-08-30,131.28,132.225,131.067,131.507,601743,机械设备,127096,泰坦转债,sz127096
2024-09-02,131.8,133.588,131.372,131.611,891479,机械设备,127096,泰坦转债,sz127096
2024-09-03,131.479,132.166,130.71,131.265,378948,机械设备,127096,泰坦转债,sz127096
2024-09-04,131.46,131.5,129.568,129.73,296784,机械设备,127096,泰坦转债,sz127096
2024-09-05,129.109,130.2,129.109,129.72,200080,机械设备,127096,泰坦转债,sz127096
2024-09-06,129.82,132.59,129.66,130.4,1663050,机械设备,127096,泰坦转债,sz127096
2024-09-09,130.4,130.7,127.912,128.28,363970,机械设备,127096,泰坦转债,sz127096
2024-09-10,128.28,128.881,124.975,127.0,403580,机械设备,127096,泰坦转债,sz127096
2024-09-11,127.16,129.33,126.101,128.38,942830,机械设备,127096,泰坦转债,sz127096
2024-09-12,129.0,130.021,126.0,126.0,484064,机械设备,127096,泰坦转债,sz127096
2024-09-13,126.26,126.428,122.0,122.0,342031,机械设备,127096,泰坦转债,sz127096
2024-09-18,121.5,122.949,118.5,119.732,404440,机械设备,127096,泰坦转债,sz127096
2024-09-19,119.93,131.356,119.93,123.483,5513424,机械设备,127096,泰坦转债,sz127096
2024-09-20,123.113,123.417,119.777,120.4,870215,机械设备,127096,泰坦转债,sz127096
2024-09-23,120.2,120.24,118.6,118.6,526262,机械设备,127096,泰坦转债,sz127096
2024-09-24,119.0,119.073,115.3,117.258,1053011,机械设备,127096,泰坦转债,sz127096
2024-09-25,117.499,120.0,115.795,115.801,1577750,机械设备,127096,泰坦转债,sz127096
2024-09-26,115.9,118.0,114.666,117.263,1671991,机械设备,127096,泰坦转债,sz127096
2024-09-27,117.6,118.494,116.035,116.101,1948851,机械设备,127096,泰坦转债,sz127096
2024-09-30,117.1,119.99,116.51,118.01,2016168,机械设备,127096,泰坦转债,sz127096
2024-10-08,123.0,125.499,118.85,120.0,1985602,机械设备,127096,泰坦转债,sz127096
2024-10-09,120.13,120.13,116.153,116.2,1025220,机械设备,127096,泰坦转债,sz127096
2024-10-10,116.5,117.112,115.956,116.166,545538,机械设备,127096,泰坦转债,sz127096
2024-10-11,116.21,117.19,114.83,115.094,676319,机械设备,127096,泰坦转债,sz127096
2024-10-14,115.094,115.85,114.8,115.6,392677,机械设备,127096,泰坦转债,sz127096
2024-10-15,115.6,116.1,114.407,114.428,468980,机械设备,127096,泰坦转债,sz127096
2024-10-16,114.6,118.99,114.011,116.388,2160796,机械设备,127096,泰坦转债,sz127096
2024-10-17,116.388,117.2,115.35,115.816,550103,机械设备,127096,泰坦转债,sz127096
2024-10-18,115.551,116.046,115.235,115.99,360260,机械设备,127096,泰坦转债,sz127096
2024-10-21,115.99,117.299,115.8,116.488,551931,机械设备,127096,泰坦转债,sz127096
2024-10-22,116.499,117.448,116.205,116.9,406563,机械设备,127096,泰坦转债,sz127096
2024-10-23,117.0,117.08,116.333,116.388,304332,机械设备,127096,泰坦转债,sz127096
2024-10-24,116.5,116.94,116.165,116.25,237901,机械设备,127096,泰坦转债,sz127096
2024-10-25,116.0,116.15,115.5,115.82,292709,机械设备,127096,泰坦转债,sz127096
2024-10-28,115.84,116.866,115.602,116.858,334790,机械设备,127096,泰坦转债,sz127096
2024-10-29,116.88,117.763,115.605,115.956,392727,机械设备,127096,泰坦转债,sz127096
2024-10-30,116.0,116.16,115.0,115.16,182750,机械设备,127096,泰坦转债,sz127096
2024-10-31,115.1,115.477,114.805,115.0,211309,机械设备,127096,泰坦转债,sz127096
2024-11-01,114.7,116.311,114.011,116.09,527588,机械设备,127096,泰坦转债,sz127096
2024-11-04,115.919,118.152,115.673,116.865,763165,机械设备,127096,泰坦转债,sz127096
2024-11-05,116.865,119.58,116.1,119.1,985182,机械设备,127096,泰坦转债,sz127096
2024-11-06,119.109,126.5,119.0,124.19,4781743,机械设备,127096,泰坦转债,sz127096
2024-11-07,125.1,127.114,121.488,121.6,1866279,机械设备,127096,泰坦转债,sz127096
2024-11-08,122.081,122.48,120.23,120.23,1184220,机械设备,127096,泰坦转债,sz127096
2024-11-11,120.222,123.5,120.082,122.435,1440805,机械设备,127096,泰坦转债,sz127096
2024-11-12,122.35,123.787,121.001,121.6,1222258,机械设备,127096,泰坦转债,sz127096
2024-11-13,121.55,123.371,119.8,120.574,694704,机械设备,127096,泰坦转债,sz127096
2024-11-14,120.59,120.999,119.1,119.275,270057,机械设备,127096,泰坦转债,sz127096
2024-11-15,119.012,119.454,118.0,118.09,254080,机械设备,127096,泰坦转债,sz127096
2024-11-18,118.09,118.799,117.028,117.6,248871,机械设备,127096,泰坦转债,sz127096
2024-11-19,117.649,118.743,117.461,118.73,279172,机械设备,127096,泰坦转债,sz127096
2024-11-20,118.661,125.66,118.3,123.8,3712593,机械设备,127096,泰坦转债,sz127096
2024-11-21,123.211,138.828,123.211,131.52,20853129,机械设备,127096,泰坦转债,sz127096
2024-11-22,137.0,157.8,136.99,152.0,33812832,机械设备,127096,泰坦转债,sz127096
2024-11-25,156.6,157.226,131.89,132.26,20174027,机械设备,127096,泰坦转债,sz127096
2024-11-26,128.64,129.28,120.563,121.13,3921904,机械设备,127096,泰坦转债,sz127096
2024-11-27,120.409,124.2,119.773,122.7,3447155,机械设备,127096,泰坦转债,sz127096
2024-11-28,123.2,124.27,121.82,122.65,2026179,机械设备,127096,泰坦转债,sz127096
2024-11-29,122.65,123.121,121.724,122.428,888100,机械设备,127096,泰坦转债,sz127096
2024-12-02,122.49,124.19,122.36,123.469,1211709,机械设备,127096,泰坦转债,sz127096
2024-12-03,123.8,125.1,123.4,123.991,885460,机械设备,127096,泰坦转债,sz127096
2024-12-04,124.05,124.99,122.9,123.214,820301,机械设备,127096,泰坦转债,sz127096
2024-12-05,123.5,124.28,123.05,123.808,481928,机械设备,127096,泰坦转债,sz127096
2024-12-06,124.099,124.17,123.085,123.47,337180,机械设备,127096,泰坦转债,sz127096
2024-12-09,123.47,124.45,122.967,123.463,524185,机械设备,127096,泰坦转债,sz127096
2024-12-10,124.2,125.407,123.88,124.066,697831,机械设备,127096,泰坦转债,sz127096
2024-12-11,123.975,124.493,123.602,124.129,352837,机械设备,127096,泰坦转债,sz127096
2024-12-12,124.18,124.745,123.81,124.376,387856,机械设备,127096,泰坦转债,sz127096
2024-12-13,124.38,124.38,123.381,123.632,313670,机械设备,127096,泰坦转债,sz127096
2024-12-16,123.502,123.98,122.72,122.82,324624,机械设备,127096,泰坦转债,sz127096
2024-12-17,122.82,124.356,121.884,122.879,880094,机械设备,127096,泰坦转债,sz127096
2024-12-18,122.9,123.68,122.2,123.047,385674,机械设备,127096,泰坦转债,sz127096
2024-12-19,122.658,123.788,122.5,123.261,462760,机械设备,127096,泰坦转债,sz127096
2024-12-20,123.138,125.511,123.062,123.7,824237,机械设备,127096,泰坦转债,sz127096
2024-12-23,123.7,129.596,123.509,126.8,6031590,机械设备,127096,泰坦转债,sz127096
2024-12-24,126.5,131.888,126.08,127.427,4058059,机械设备,127096,泰坦转债,sz127096
2024-12-25,127.587,128.289,123.5,123.916,1429190,机械设备,127096,泰坦转债,sz127096
2024-12-26,123.5,125.726,123.23,125.55,1000600,机械设备,127096,泰坦转债,sz127096
2024-12-27,125.688,126.224,124.32,124.794,1015420,机械设备,127096,泰坦转债,sz127096
2024-12-30,124.694,125.794,124.256,124.501,545870,机械设备,127096,泰坦转债,sz127096
2024-12-31,124.2,124.8,122.731,123.0,458920,机械设备,127096,泰坦转债,sz127096
2025-01-02,123.16,123.768,122.084,122.2,460303,机械设备,127096,泰坦转债,sz127096
2025-01-03,122.3,122.76,120.947,121.072,490143,机械设备,127096,泰坦转债,sz127096
2025-01-06,120.997,121.168,118.93,119.826,446170,机械设备,127096,泰坦转债,sz127096
2025-01-07,119.99,120.93,119.635,120.859,337130,机械设备,127096,泰坦转债,sz127096
2025-01-08,120.93,121.499,119.55,121.089,438510,机械设备,127096,泰坦转债,sz127096
2025-01-09,121.199,122.099,120.816,121.397,356480,机械设备,127096,泰坦转债,sz127096
2025-01-10,121.45,122.248,121.11,121.42,265870,机械设备,127096,泰坦转债,sz127096
2025-01-13,121.42,121.928,120.143,121.25,262437,机械设备,127096,泰坦转债,sz127096
2025-01-14,121.26,123.8,121.25,123.326,486897,机械设备,127096,泰坦转债,sz127096
2025-01-15,123.48,127.2,123.104,125.173,2647140,机械设备,127096,泰坦转债,sz127096
2025-01-16,125.774,126.23,124.115,124.749,795070,机械设备,127096,泰坦转债,sz127096
2025-01-17,124.799,125.415,124.079,124.9,474320,机械设备,127096,泰坦转债,sz127096
2025-01-20,125.1,126.5,124.31,126.222,475850,机械设备,127096,泰坦转债,sz127096
2025-01-21,126.22,127.103,125.585,126.1,427078,机械设备,127096,泰坦转债,sz127096
2025-01-22,125.909,126.078,124.7,124.8,285677,机械设备,127096,泰坦转债,sz127096
2025-01-23,125.0,126.766,124.8,124.962,377360,机械设备,127096,泰坦转债,sz127096
2025-01-24,124.975,125.815,124.43,125.405,300660,机械设备,127096,泰坦转债,sz127096
2025-01-27,125.581,126.258,124.702,124.866,297087,机械设备,127096,泰坦转债,sz127096
2025-02-05,125.0,125.194,124.119,124.77,252750,机械设备,127096,泰坦转债,sz127096
2025-02-06,124.8,128.256,124.342,127.45,990310,机械设备,127096,泰坦转债,sz127096
2025-02-07,127.45,129.3,126.931,127.691,866450,机械设备,127096,泰坦转债,sz127096
2025-02-10,127.755,128.65,127.2,128.0,331320,机械设备,127096,泰坦转债,sz127096
2025-02-11,128.1,128.398,127.23,127.93,273110,机械设备,127096,泰坦转债,sz127096
2025-02-12,127.93,127.996,126.55,126.67,244620,机械设备,127096,泰坦转债,sz127096
2025-02-13,126.77,127.12,125.2,125.2,283257,机械设备,127096,泰坦转债,sz127096
2025-02-14,125.3,125.4,124.3,124.859,182757,机械设备,127096,泰坦转债,sz127096
2025-02-17,124.8,125.38,123.665,125.05,316467,机械设备,127096,泰坦转债,sz127096
2025-02-18,124.997,125.75,123.8,124.177,274114,机械设备,127096,泰坦转债,sz127096
2025-02-19,124.0,125.056,123.875,125.0,236954,机械设备,127096,泰坦转债,sz127096
2025-02-20,125.12,125.25,124.212,125.001,237500,机械设备,127096,泰坦转债,sz127096
2025-02-21,125.103,126.606,124.758,125.769,373150,机械设备,127096,泰坦转债,sz127096
2025-02-24,125.768,126.095,125.112,125.494,177490,机械设备,127096,泰坦转债,sz127096
2025-02-25,125.49,125.696,124.887,125.155,132330,机械设备,127096,泰坦转债,sz127096
2025-02-26,125.156,126.354,125.156,126.1,250120,机械设备,127096,泰坦转债,sz127096
2025-02-27,126.2,126.4,123.887,124.99,261480,机械设备,127096,泰坦转债,sz127096
2025-02-28,124.701,124.976,123.383,123.434,182150,机械设备,127096,泰坦转债,sz127096
2025-03-03,123.537,124.196,122.912,123.115,169780,机械设备,127096,泰坦转债,sz127096
2025-03-04,122.862,123.8,122.848,123.499,105908,机械设备,127096,泰坦转债,sz127096
2025-03-05,123.528,123.783,123.141,123.63,75263,机械设备,127096,泰坦转债,sz127096
2025-03-06,123.8,124.982,123.738,124.799,181167,机械设备,127096,泰坦转债,sz127096
2025-03-07,124.799,126.15,124.4,124.674,314464,机械设备,127096,泰坦转债,sz127096
2025-03-10,124.738,125.172,124.5,124.818,121237,机械设备,127096,泰坦转债,sz127096
2025-03-11,124.5,125.68,123.95,124.9,276637,机械设备,127096,泰坦转债,sz127096
2025-03-12,124.928,126.53,124.816,125.699,435958,机械设备,127096,泰坦转债,sz127096
2025-03-13,125.699,126.07,123.5,123.5,290760,机械设备,127096,泰坦转债,sz127096
2025-03-14,124.149,124.8,123.08,124.35,216910,机械设备,127096,泰坦转债,sz127096
2025-03-17,124.35,124.7,124.174,124.298,141940,机械设备,127096,泰坦转债,sz127096
2025-03-18,124.496,126.721,124.201,125.999,773480,机械设备,127096,泰坦转债,sz127096
2025-03-19,125.999,127.868,125.5,127.39,803550,机械设备,127096,泰坦转债,sz127096
2025-03-20,127.39,127.777,126.395,127.39,413920,机械设备,127096,泰坦转债,sz127096
2025-03-21,127.389,128.242,126.4,126.601,672242,机械设备,127096,泰坦转债,sz127096
2025-03-24,126.699,126.699,124.461,125.3,368720,机械设备,127096,泰坦转债,sz127096
2025-03-25,125.398,125.625,123.967,124.18,372044,机械设备,127096,泰坦转债,sz127096
2025-03-26,124.358,125.444,124.066,125.26,338712,机械设备,127096,泰坦转债,sz127096
2025-03-27,125.4,125.5,124.0,125.168,341577,机械设备,127096,泰坦转债,sz127096
2025-03-28,125.37,125.499,123.777,123.811,264174,机械设备,127096,泰坦转债,sz127096
2025-03-31,123.811,123.98,121.799,122.666,298165,机械设备,127096,泰坦转债,sz127096
2025-04-01,122.756,123.451,122.408,122.577,217584,机械设备,127096,泰坦转债,sz127096
2025-04-02,122.726,128.292,122.438,127.71,2132045,机械设备,127096,泰坦转债,sz127096
2025-04-03,127.33,128.0,126.26,126.901,587640,机械设备,127096,泰坦转债,sz127096
2025-04-07,124.0,124.96,121.186,121.501,478222,机械设备,127096,泰坦转债,sz127096
2025-04-08,121.82,122.698,120.684,121.7,298540,机械设备,127096,泰坦转债,sz127096
2025-04-09,121.6,122.742,120.101,122.122,404431,机械设备,127096,泰坦转债,sz127096
2025-04-10,122.32,124.297,122.123,123.219,449870,机械设备,127096,泰坦转债,sz127096
2025-04-11,123.465,127.69,123.111,126.498,1923210,机械设备,127096,泰坦转债,sz127096
2025-04-14,126.4,127.115,125.6,126.551,602517,机械设备,127096,泰坦转债,sz127096
2025-04-15,126.99,127.0,125.444,125.9,190809,机械设备,127096,泰坦转债,sz127096
2025-04-16,126.0,126.341,125.31,125.4,125180,机械设备,127096,泰坦转债,sz127096
2025-04-17,125.33,126.558,125.195,125.401,191169,机械设备,127096,泰坦转债,sz127096
2025-04-18,125.3,125.83,125.02,125.35,135080,机械设备,127096,泰坦转债,sz127096
2025-04-21,125.35,125.739,124.94,125.3,111439,机械设备,127096,泰坦转债,sz127096
2025-04-22,125.298,125.8,125.298,125.406,99650,机械设备,127096,泰坦转债,sz127096
2025-04-23,125.407,126.5,125.01,125.578,558780,机械设备,127096,泰坦转债,sz127096
2025-04-24,125.78,125.78,123.121,123.3,316930,机械设备,127096,泰坦转债,sz127096
2025-04-25,123.325,123.908,122.777,123.68,244400,机械设备,127096,泰坦转债,sz127096
2025-04-28,123.927,124.83,120.26,120.651,1379710,机械设备,127096,泰坦转债,sz127096
2025-04-29,120.645,122.36,120.096,121.897,436794,机械设备,127096,泰坦转债,sz127096
2025-04-30,121.99,122.705,121.778,121.98,203450,机械设备,127096,泰坦转债,sz127096
2025-05-06,122.185,127.2,122.147,127.2,1823787,机械设备,127096,泰坦转债,sz127096
2025-05-07,127.0,129.099,125.799,126.736,1552091,机械设备,127096,泰坦转债,sz127096
2025-05-08,126.836,130.45,126.709,129.88,1737698,机械设备,127096,泰坦转债,sz127096
2025-05-09,129.51,130.668,127.622,127.666,742520,机械设备,127096,泰坦转债,sz127096
2025-05-12,128.5,129.461,127.752,128.91,483390,机械设备,127096,泰坦转债,sz127096
2025-05-13,129.432,129.712,127.955,128.123,338635,机械设备,127096,泰坦转债,sz127096
2025-05-14,128.156,133.7,128.156,129.999,3160202,机械设备,127096,泰坦转债,sz127096
2025-05-15,130.0,130.3,128.199,129.1,561590,机械设备,127096,泰坦转债,sz127096
2025-05-16,129.0,131.238,128.8,130.698,728357,机械设备,127096,泰坦转债,sz127096
2025-05-19,130.701,134.1,129.3,131.8,1084650,机械设备,127096,泰坦转债,sz127096
2025-05-20,132.2,133.0,131.168,132.9,492900,机械设备,127096,泰坦转债,sz127096
2025-05-21,132.855,134.44,131.424,132.101,574427,机械设备,127096,泰坦转债,sz127096
2025-05-22,132.101,132.101,129.56,130.158,463250,机械设备,127096,泰坦转债,sz127096
2025-05-23,130.157,130.174,126.3,126.3,658419,机械设备,127096,泰坦转债,sz127096
2025-05-26,126.5,127.6,124.681,125.336,743198,机械设备,127096,泰坦转债,sz127096
2025-05-27,125.47,125.85,124.11,124.624,366620,机械设备,127096,泰坦转债,sz127096
2025-05-28,124.84,125.96,124.515,124.741,440965,机械设备,127096,泰坦转债,sz127096
2025-05-29,124.94,125.879,124.888,125.528,355990,机械设备,127096,泰坦转债,sz127096
2025-05-30,125.73,125.98,124.16,124.2,295465,机械设备,127096,泰坦转债,sz127096
2025-06-03,124.2,124.603,123.831,124.19,243210,机械设备,127096,泰坦转债,sz127096
2025-06-04,124.3,124.777,124.03,124.537,194540,机械设备,127096,泰坦转债,sz127096
2025-06-05,124.666,125.8,124.399,125.543,190582,机械设备,127096,泰坦转债,sz127096
2025-06-06,125.545,125.869,125.3,125.502,157407,机械设备,127096,泰坦转债,sz127096
2025-06-09,125.7,126.63,125.6,126.15,178780,机械设备,127096,泰坦转债,sz127096
2025-06-10,126.18,126.35,124.76,125.048,192960,机械设备,127096,泰坦转债,sz127096
2025-06-11,125.048,125.78,125.03,125.288,105840,机械设备,127096,泰坦转债,sz127096
2025-06-12,125.29,126.375,125.059,125.745,171390,机械设备,127096,泰坦转债,sz127096
2025-06-13,125.745,125.745,124.907,124.934,125820,机械设备,127096,泰坦转债,sz127096
2025-06-16,124.934,129.328,124.85,128.96,2025143,机械设备,127096,泰坦转债,sz127096
2025-06-17,128.0,129.96,126.898,127.165,1008930,机械设备,127096,泰坦转债,sz127096
2025-06-18,127.3,128.5,127.0,127.91,449450,机械设备,127096,泰坦转债,sz127096
2025-06-19,127.799,129.201,127.0,127.418,478080,机械设备,127096,泰坦转债,sz127096
2025-06-20,127.13,128.2,126.453,127.198,269920,机械设备,127096,泰坦转债,sz127096
2025-06-23,126.989,127.999,126.66,127.999,219305,机械设备,127096,泰坦转债,sz127096
2025-06-24,127.998,128.67,127.7,128.249,211177,机械设备,127096,泰坦转债,sz127096
2025-06-25,128.5,129.371,128.3,129.056,279205,机械设备,127096,泰坦转债,sz127096
2025-06-26,129.15,129.15,128.002,128.005,252001,机械设备,127096,泰坦转债,sz127096
2025-06-27,128.2,128.46,127.849,128.12,221584,机械设备,127096,泰坦转债,sz127096
2025-06-30,128.2,129.2,128.2,128.886,207959,机械设备,127096,泰坦转债,sz127096
2025-07-01,128.984,129.762,128.83,129.762,178907,机械设备,127096,泰坦转债,sz127096
2025-07-02,129.789,130.809,128.925,129.362,286408,机械设备,127096,泰坦转债,sz127096
2025-07-03,129.9,132.656,129.37,132.119,1666363,机械设备,127096,泰坦转债,sz127096
2025-07-04,133.0,142.8,132.6,137.499,11298198,机械设备,127096,泰坦转债,sz127096
2025-07-07,134.0,137.026,133.2,135.15,2177428,机械设备,127096,泰坦转债,sz127096
2025-07-08,135.0,139.28,134.51,137.945,2515503,机械设备,127096,泰坦转债,sz127096
2025-07-09,137.946,140.53,135.798,136.198,1075943,机械设备,127096,泰坦转债,sz127096
2025-07-10,137.0,137.01,133.879,134.834,524971,机械设备,127096,泰坦转债,sz127096
2025-07-11,134.834,135.59,132.95,133.99,496680,机械设备,127096,泰坦转债,sz127096
2025-07-14,133.998,134.79,133.4,134.136,376470,机械设备,127096,泰坦转债,sz127096
2025-07-15,134.136,135.2,133.179,133.3,493371,机械设备,127096,泰坦转债,sz127096
2025-07-16,133.305,137.34,133.305,136.523,1144811,机械设备,127096,泰坦转债,sz127096
2025-07-17,136.492,139.938,136.194,139.705,987574,机械设备,127096,泰坦转债,sz127096
2025-07-18,140.163,141.309,138.088,139.4,519136,机械设备,127096,泰坦转债,sz127096
2025-07-21,139.888,141.682,139.001,141.18,702793,机械设备,127096,泰坦转债,sz127096
2025-07-22,141.0,144.753,139.309,143.425,1043441,机械设备,127096,泰坦转债,sz127096
2025-07-23,143.425,149.449,142.433,146.799,2832356,机械设备,127096,泰坦转债,sz127096
2025-07-24,147.5,147.54,143.8,144.45,762660,机械设备,127096,泰坦转债,sz127096
2025-07-25,144.531,150.185,142.004,143.919,934503,机械设备,127096,泰坦转债,sz127096
2025-07-28,143.89,143.89,141.35,141.84,493660,机械设备,127096,泰坦转债,sz127096
2025-07-29,141.338,147.737,141.06,147.6,1819412,机械设备,127096,泰坦转债,sz127096
2025-07-30,146.8,148.155,143.901,145.061,627874,机械设备,127096,泰坦转债,sz127096
2025-07-31,145.061,151.776,142.782,148.1,3358245,机械设备,127096,泰坦转债,sz127096
2025-08-01,148.0,158.11,146.1,156.85,5721311,机械设备,127096,泰坦转债,sz127096
2025-08-04,156.854,159.853,153.0,155.8,1777272,机械设备,127096,泰坦转债,sz127096
2025-08-05,155.005,163.123,154.665,160.15,3840553,机械设备,127096,泰坦转债,sz127096
2025-08-06,160.675,165.654,156.634,164.18,2000751,机械设备,127096,泰坦转债,sz127096
2025-08-07,164.4,166.326,143.648,143.688,3119821,机械设备,127096,泰坦转债,sz127096
2025-08-08,142.5,151.0,141.0,149.736,3912346,机械设备,127096,泰坦转债,sz127096
2025-08-11,151.8,154.154,149.456,152.811,3102991,机械设备,127096,泰坦转债,sz127096
2025-08-12,154.0,155.806,148.2,150.6,1225064,机械设备,127096,泰坦转债,sz127096
2025-08-13,151.1,152.8,148.25,151.4,959130,机械设备,127096,泰坦转债,sz127096
2025-08-14,151.9,151.94,147.5,147.74,739647,机械设备,127096,泰坦转债,sz127096
